query_duration,query_stream_id,query_id,data_scanned,cpu_time
4.958,11,1,626.31,2542520
6.039,10,1,478.94,1944280
4.555,10,1,478.94,1944280
4.134,9,1,368.43,1495600
4.501,9,1,368.43,1495600
24.251,8,1,258.01,1046920
4.294,8,1,258.01,1046920
4.846,7,1,0.0,747800
4.439,7,1,0.0,747800
4.005,6,1,147.37,598240
4.118,6,1,147.37,598240
4.187,5,1,110.61,448680
3.479,5,1,110.61,448680
4.896,4,1,73.74,299120
4.52,4,1,73.74,299120
3.489,3,1,36.89,149560
2.475,3,1,36.89,149560
19.539,2,1,36.89,149560
4.244,2,1,36.89,149560
4.012,1,1,36.89,149560
4.613,1,1,36.89,149560
4.18,0,1,36.89,149560
4.098,0,1,36.89,149560
16.804,19,1,13117.44,53243360
4.009,19,1,13117.44,53243360
5.269,19,1,13117.44,53243360
5.243,19,1,13117.44,53243360
5.036,19,1,13117.44,53243360
4.702,19,1,13117.44,53243360
2.658,19,1,13117.44,53243360
3.4,19,1,13117.44,53243360
43.175,18,1,7444.48,30211120
3.516,18,1,7444.48,30211120
5.411,18,1,7444.48,30211120
3.916,18,1,7444.48,30211120
5.59,18,1,7444.48,30211120
5.923,18,1,7444.48,30211120
3.381,18,1,7444.48,30211120
1.503,18,1,7444.48,30211120
7.14,17,1,0.0,18695000
4.618,17,1,0.0,18695000
7.173,17,1,0.0,18695000
4.055,17,1,0.0,18695000
6.119,17,1,0.0,18695000
4.447,17,1,0.0,18695000
2.714,17,1,0.0,18695000
3.022,17,1,0.0,18695000
5.556,16,1,0.0,12712600
4.241,16,1,0.0,12712600
4.734,16,1,0.0,12712600
3.047,16,1,0.0,12712600
4.815,16,1,0.0,12712600
4.509,16,1,0.0,12712600
12.776,16,1,0.0,12712600
3.57,16,1,0.0,12712600
35.333,15,1,2170.88,8824040
19.724,15,1,2170.88,8824040
16.15,15,1,2170.88,8824040
6.272,15,1,2170.88,8824040
5.026,15,1,2170.88,8824040
6.219,15,1,2170.88,8824040
2.216,15,1,2170.88,8824040
3.053,15,1,2170.88,8824040
18.248,14,1,1587.2,6431080
3.848,14,1,1587.2,6431080
4.405,14,1,1587.2,6431080
3.862,14,1,1587.2,6431080
27.989,14,1,1587.2,6431080
16.417,14,1,1587.2,6431080
3.358,14,1,1587.2,6431080
